VM,Cores,CPU_UTIL
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0806451612903
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0333333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.051724137931
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0806451612903
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.1
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0333333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.1
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.051724137931
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0862068965517
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.051724137931
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.051724137931
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0862068965517
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.051724137931
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0967741935484
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.051724137931
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0806451612903
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.216666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.133333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.1
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.65
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.516666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.129032258065
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.224137931034
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.1
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.283333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.1
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.266666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.1
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0483870967742
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0689655172414
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0645161290323
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0333333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0833333333333
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.0666666666667
68799c22-af81-46d4-91f2-e2d8c8d9cbf3,2,0.05
